person_id,full_name,D_RAPM,O_RAPM,RAPM,mp,season_name
1513,Scot Pollard,0.0298837545265945,0.00681265654419102,0.0366964110707855,1707.2649999655,NBA_2002
1909,Scott Padgett,0.0299536830611422,0.00606884751346896,0.0360225305746111,1152.3533333032,NBA_2002
1477,Bruce Bowen,0.0401721529845224,-0.00513547117821945,0.0350366818063029,1667.0466666372,NBA_2002
2248,Earl Watson,0.0280429987887156,0.00620058831788033,0.0342435871065959,866.5966666446,NBA_2002
779,Glen Rice,0.00695508659279006,0.0269773873837484,0.0339324739765384,588.0099999911,NBA_2002
210,Terrell Brandon,0.00984288456653917,0.022882803665286,0.0327256882318252,953.6116666491,NBA_2002
935,Bryon Russell,0.0161045598421469,0.0165614951738875,0.0326660550160344,1904.0033332918,NBA_2002
1713,Vince Carter,0.0182059233942932,0.0140343603572822,0.0322402837515754,2309.2283332894,NBA_2002
1509,Kelvin Cato,-0.0475709104709158,0.0792936589620459,0.0317227484911301,1894.2566666419,NBA_2002
1733,Al Harrington,0.0244900447005973,0.0063363915072529,0.0308264362078502,1264.9466666363,NBA_2002
1594,Rick Brunson,-0.00231282593075759,0.0329769873647687,0.0306641614340111,417.0916666539,NBA_2002
1739,Ruben Patterson,-0.00544977690522504,0.0358791318727136,0.0304293549674885,1627.1566666261,NBA_2002
1724,Bryce Drew,0.0147823526872165,0.0150574631582398,0.0298398158454563,669.2449999833,NBA_2002
1710,Mike Bibby,0.0281705116887414,0.00136939287995667,0.0295399045686981,2544.0133332893,NBA_2002
369,Charlie Ward,0.0556313581522851,-0.026213534615562,0.029417823536723,995.2649999741,NBA_2002
1924,Lee Nailon,0.00756115275548306,0.0210181794679715,0.0285793322234545,1839.5816666312,NBA_2002
990,Malik Rose,0.00114077103895351,0.0268711904901915,0.028011961529145,1632.9466666224,NBA_2002
714,Michael Finley,-0.15446632056375,0.182344063722181,0.0278777431584317,2603.5349999478,NBA_2002
1501,Tim Thomas,-0.00728187837016907,0.0351414685195403,0.0278595901493713,1932.1916666185,NBA_2002
452,Vin Baker,-0.0319867054274491,0.0594791039344052,0.0274923985069561,1643.2349999693,NBA_2002
2204,Eddie Griffin,-0.0267503849083293,0.0518968853746343,0.0251465004663049,1788.8766666333,NBA_2002
393,Rod Strickland,0.0944153158250277,-0.0704855882054124,0.0239297276196154,2254.3866666191,NBA_2002
1496,Keith Van Horn,0.05250276806033,-0.0291944540491096,0.0233083140112204,2393.4849999593,NBA_2002
782,Mitch Richmond,0.0642583584689973,-0.0409656237846028,0.0232927346843945,586.654999987,NBA_2002
399,Sean Rooks,0.00569383072809238,0.017572050160626,0.0232658808887184,704.6783333158,NBA_2002
458,Howard Eisley,0.0171706112068397,0.00508612036042641,0.0222567315672661,531.1749999855,NBA_2002
1506,Austin Croshere,0.0424450402163726,-0.0207949762595381,0.0216500639568345,1221.2649999685,NBA_2002
2203,Shane Battier,0.0608866807608956,-0.0393530338504818,0.0215336469104138,2961.0616666083,NBA_2002
164,Chris Childs,0.0632446909814459,-0.0419319959365665,0.0213126950448794,1501.4666666268,NBA_2002
216,Brian Shaw,-2.22574735823594e-05,0.0208406254066752,0.0208183679330928,535.6049999872,NBA_2002
1425,Aaron Williams,0.0487832343117231,-0.0287365375174774,0.0200466967942457,1481.0849999654,NBA_2002
2048,Jamaal Magloire,0.0138480288266999,0.00615012288330452,0.0199981517100044,1503.949999966,NBA_2002
2050,Morris Peterson,0.0329228610781939,-0.0129922400711011,0.0199306210070928,1934.1783332973,NBA_2002
1442,Zeljko Rebraca,-0.00826097213499729,0.0280079018827166,0.0197469297477193,1114.1183333063,NBA_2002
951,Ray Allen,-0.0380981551901215,0.0563428973930852,0.0182447422029636,2487.2583332857,NBA_2002
953,Lorenzen Wright,0.0409349872998182,-0.0230776516342038,0.0178573356656144,1184.6499999767,NBA_2002
2054,Jake Tsakalidis,0.0635716587526661,-0.0475488287442874,0.0160228300083787,1555.6533333073,NBA_2002
147,Jalen Rose,-0.0320467305787497,0.047999560163015,0.0159528295842653,3076.3749999402,NBA_2002
209,Dell Curry,0.0243796662125756,-0.0085412662446885,0.0158383999678871,849.0299999777,NBA_2002
461,Popeye Jones,-0.0460473539523605,0.0615110150432761,0.0154636610909155,1899.4049999613,NBA_2002
297,Alonzo Mourning,0.117152770606566,-0.101880725168432,0.0152720454381343,2425.9083332852,NBA_2002
89,Nick Van Exel,-0.0347744117176197,0.0488941898036958,0.014119778086076,1809.1516666294,NBA_2002
317,John Starks,0.0380057306074888,-0.0242842692844895,0.0137214613229992,844.5183333107,NBA_2002
692,Andrew DeClercq,0.018194462646121,-0.00449107585260348,0.0137033867935175,562.1266666534,NBA_2002
1956,Ira Newble,0.0624844473872708,-0.0498438673889823,0.0126405799982885,1243.6699999788,NBA_2002
1735,Vladimir Stepania,0.0364929722762555,-0.0247932585701254,0.0116997137061301,828.9749999777,NBA_2002
165,Hakeem Olajuwon,0.0245441219049441,-0.0139160468377875,0.0106280750671566,1342.6416666418,NBA_2002
1884,Baron Davis,-0.0147442667339684,0.0250028769624394,0.010258610228471,3265.2416666065,NBA_2002
1892,Trajan Langdon,0.0229260679966792,-0.0129164588719184,0.0100096091247608,394.4699999897,NBA_2002
937,Scottie Pippen,-0.0180916603313904,0.0275623258324546,0.00947066550106416,1949.4566666289,NBA_2002
1898,Cal Bowdler,-0.000383921945430503,0.0093522417233086,0.0089683197778781,492.8166666552,NBA_2002
952,Antoine Walker,0.0865888655584334,-0.0777607470564229,0.00882811850201051,3318.774999927,NBA_2002
922,Elden Campbell,-0.0159897151147604,0.0239784113434091,0.00798869622864867,2114.6533333002,NBA_2002
1110,Mark Strickland,0.0057477049900136,0.00125110658008186,0.00699881157009545,572.2666666544,NBA_2002
1730,Brian Skinner,-0.00269411306467606,0.00955747139741858,0.00686335833274251,1023.6916666435,NBA_2002
1903,Kenny Thomas,-0.0139714946101798,0.0206866796596402,0.0067151850494604,2424.2149999625,NBA_2002
105,Dan Majerle,0.0147437584440725,-0.00896776105747908,0.00577599738659342,1084.9283333058,NBA_2002
1890,Shawn Marion,0.0674074805503957,-0.0620318331187316,0.00537564743166408,3015.2949999455,NBA_2002
1497,Chauncey Billups,-0.0643616909676273,0.0697218575018062,0.00536016653417887,2183.9949999566,NBA_2002
57,Doug Christie,-0.0149199069388899,0.020035953670868,0.0051160467319781,2670.0083332882,NBA_2002
1032,Darvin Ham,-0.0123114550490321,0.0170988068080207,0.00478735175898858,1118.5033333012,NBA_2002
1000,Shandon Anderson,0.0621759787251515,-0.0574634792097629,0.0047124995153886,1524.6933332948,NBA_2002
1917,Wang Zhi-zhi,-0.019030447002208,0.0233854740238606,0.00435502702165263,459.2033333206,NBA_2002
2098,Slava Medvedenko,0.0028937775954585,0.000150253012444771,0.00304403060790327,619.5066666527,NBA_2002
1742,Shammond Williams,-0.00895017155410007,0.0116513743037756,0.00270120274967555,526.8383333207,NBA_2002
213,Antonio Davis,0.0301318929372234,-0.027875915027374,0.00225597790984938,2925.5499999451,NBA_2002
1721,Keon Clark,-0.00435374650385979,0.00632461263525446,0.00197086613139467,2114.6833332874,NBA_2002
389,Toni Kukoc,-0.0134971544973305,0.0153669459436167,0.00186979144628618,1467.0866666333,NBA_2002
1747,Rafer Alston,-0.00766517894261413,0.00770842409519259,4.32451525784567e-05,498.2083333212,NBA_2002
754,Jim Jackson,0.0875961926216386,-0.0896164412953202,-0.00202024867368158,1764.4916666221,NBA_2002
417,Sam Mitchell,-0.00971635910028973,0.00719436011455776,-0.00252199898573197,647.7299999847,NBA_2002
2047,Quentin Richardson,-0.0372040734779635,0.0340774846865584,-0.00312658879140512,1996.6649999492,NBA_2002
1520,Charles Smith,0.0135172487852793,-0.0170860069174664,-0.00356875813218715,1050.5149999784,NBA_2002
2051,Donnell Harvey,0.030473790953435,-0.0341743975777917,-0.00370060662435666,750.1766666492,NBA_2002
2067,Eddie House,0.0192910686299822,-0.0237618083794233,-0.00447073974944116,1160.5199999668,NBA_2002
2260,Jarron Collins,0.0252697258998645,-0.0299585943133946,-0.00468886841353011,1411.6716666415,NBA_2002
983,Moochie Norris,-0.0583571200768863,0.0535963468061933,-0.00476077327069299,2137.4166666269,NBA_2002
1863,Earl Boykins,-0.0165452169907789,0.0117610822577746,-0.00478413473300432,636.1049999842,NBA_2002
962,Walter McCarty,-0.0105586093711131,0.00541217115534125,-0.00514643821577185,668.1466666468,NBA_2002
1541,Alvin Williams,-0.00471315821839355,-0.000858665383354034,-0.00557182360174759,2852.4333332799,NBA_2002
2035,DerMarr Johnson,0.0136626720225116,-0.0195000164959437,-0.00583734447343211,1585.8066666381,NBA_2002
180,John Crotty,0.00111267750135635,-0.00753861871743271,-0.00642594121607636,742.3833333122,NBA_2002
2254,Loren Woods,0.0106784692812517,-0.0176124533624496,-0.00693398408119796,446.1049999887,NBA_2002
1607,Troy Hudson,-0.0424666418944813,0.0351563179531384,-0.00731032394134289,1719.2266666162,NBA_2002
252,Karl Malone,-0.0135952838955368,0.00611775978072658,-0.00747752411481019,2960.6083332711,NBA_2002
45,George McCloud,0.0209740695494907,-0.028603383527297,-0.00762931397780636,1257.048333305,NBA_2002
1714,Robert Traylor,0.0220979159181521,-0.0297604399690575,-0.00766252405090534,607.0166666513,NBA_2002
955,Samaki Walker,-0.00817232445426875,0.000203683354428113,-0.00796864109984064,1599.8816666427,NBA_2002
696,Travis Best,-0.0109136165584891,0.00276426491544222,-0.00814935164304688,1697.4933332978,NBA_2002
1902,Jeff Foster,0.0608608493509007,-0.0698091331343143,-0.00894828378341355,1759.6283332963,NBA_2002
1510,Brevin Knight,0.0105662303338848,-0.0197982664242354,-0.00923203609035062,1075.6516666379,NBA_2002
979,Jermaine ONeal,0.0197970419174895,-0.0293516313214237,-0.00955458940393417,2657.298333282,NBA_2002
1897,Ron Artest,0.0613893286883229,-0.0713740095091421,-0.00998468082081921,1599.38499997,NBA_2002
2199,Tyson Chandler,0.00729148806642877,-0.0179411665063703,-0.0106496784399416,1265.131666642,NBA_2002
2207,Joe Johnson,0.0468962947379117,-0.0578086127394866,-0.0109123180015749,1852.9049999646,NBA_2002
2049,Speedy Claxton,0.0541133282837821,-0.0650320727218784,-0.0109187444380964,1464.004999962,NBA_2002
93,Hubert Davis,-0.0160079744708935,0.00506293185562332,-0.0109450426152702,1185.0766666404,NBA_2002
1005,Walt Williams,-0.0536499951536337,0.0426679067343086,-0.0109820884193251,1068.3583333152,NBA_2002
788,Kevin Willis,-0.000601835167852831,-0.0103882560209092,-0.0109900911887621,823.8849999823,NBA_2002
960,Tony Delk,0.00624611259513278,-0.0176413137693592,-0.0113952011742264,1340.363333302,NBA_2002
2062,A.J. Guyton,-0.00525428325889765,-0.00641922491447689,-0.0116735081733745,495.8833333231,NBA_2002
120,Steven Smith,0.0117949534576676,-0.0236830363346329,-0.0118880828769653,2165.3516666284,NBA_2002
299,Glenn Robinson,-0.0755876769223114,0.0633872577848543,-0.0122004191374571,2306.1349999553,NBA_2002
1899,James Posey,0.0230274777455993,-0.0352833680960065,-0.0122558903504072,1494.5283333059,NBA_2002
1542,Predrag Drobnjak,-0.038177140816555,0.0257502273774536,-0.0124269134391014,1100.8833333108,NBA_2002
980,Zydrunas Ilgauskas,-0.0799041205005377,0.0673448362994941,-0.0125592842010437,1273.8799999709,NBA_2002
145,Tracy Murray,-0.0323810201123175,0.0197857027472068,-0.0125953173651107,420.5249999901,NBA_2002
731,Greg Ostertag,-0.0041837747718663,-0.00898020415834026,-0.0131639789302066,1034.4516666412,NBA_2002
911,Ervin Johnson,-0.0377451487028734,0.0245708479876226,-0.0131743007152508,1624.1133332934,NBA_2002
168,Chris Mills,0.0173880181017864,-0.0307026423213303,-0.013314624219544,1176.8966666355,NBA_2002
431,Shawn Kemp,-0.018730136682236,0.00478381600800727,-0.0139463206742287,1188.6249999695,NBA_2002
365,Derrick McKey,0.0137190348262079,-0.0278611092291464,-0.0141420744029385,774.4166666429,NBA_2002
121,Patrick Ewing,0.00260226866717289,-0.0171919939421861,-0.0145897252750132,882.8566666438,NBA_2002
2210,Richard Jefferson,0.0545313051099564,-0.0694676504475407,-0.0149363453375844,1798.0366666245,NBA_2002
893,Michael Jordan,-0.0724226845779386,0.0550407878588349,-0.0173818967191037,2062.9633332946,NBA_2002
2061,Dan Langhi,0.00205858976989975,-0.0196044311864134,-0.0175458414165137,381.0199999925,NBA_2002
146,Jud Buechler,-0.020035417279997,0.00185999398087068,-0.0181754232991263,572.0433333181,NBA_2002
718,Gary Trent,-0.039905086146529,0.0216488223960459,-0.018256263750483,1071.4333333071,NBA_2002
283,Lindsey Hunter,0.0359185287536736,-0.0546902202313528,-0.0187716914776793,1496.8733333064,NBA_2002
896,Tim Hardaway,-0.0695305373373371,0.0505940713759997,-0.0189364659613374,1454.2999999628,NBA_2002
1761,Greg Buckner,-0.0647070450529648,0.0456933296319422,-0.0190137154210226,769.949999984,NBA_2002
2215,Jason Collins,0.0334200261393911,-0.0524545204672151,-0.019034494327824,1268.5149999713,NBA_2002
1563,Kevin Ollie,0.0633376855575575,-0.082735156210938,-0.0193974706533805,1611.9499999628,NBA_2002
423,Chris Gatling,0.0218045043958483,-0.0417995337983511,-0.0199950294025028,759.0933333126,NBA_2002
1444,Lawrence Funderburke,-0.0152499446745155,-0.00499808319096404,-0.0202480278654795,541.184999987,NBA_2002
2063,Jake Voskuhl,0.010266560406122,-0.0307333298833843,-0.0204667694772623,830.0649999866,NBA_2002
688,Michael Curry,0.0317992634593523,-0.0525822740856855,-0.0207830106263331,1869.6516666365,NBA_2002
690,Don Reid,0.0151341795012676,-0.0365992796822054,-0.0214651001809379,630.8533333146,NBA_2002
2031,Stromile Swift,-0.00496358301811434,-0.017561609857376,-0.0225251928754904,1646.5649999604,NBA_2002
2037,Jamal Crawford,-0.0320247150084208,0.00919596511282788,-0.0228287498955929,456.5866666555,NBA_2002
1907,Vonteego Cummings,-0.00292721449228494,-0.0203348882484003,-0.0232621027406853,430.6816666534,NBA_2002
673,Alan Henderson,0.0240307899167393,-0.047656214734367,-0.0236254248176276,406.7016666579,NBA_2002
961,John Wallace,-0.016812785931754,-0.00690392240376722,-0.0237167083355212,385.2449999907,NBA_2002
255,Grant Hill,-0.0237331797723123,-3.83801831081045e-05,-0.0237715599554204,493.1283333226,NBA_2002
2351,Oscar Torres,-0.0243539848672097,0.00038276353549727,-0.0239712213317124,974.8849999806,NBA_2002
1891,Jason Terry,-0.0131961790879386,-0.0109825359682462,-0.0241787150561848,2919.5316666128,NBA_2002
446,Lucious Harris,0.0374889100907516,-0.0617352072753644,-0.0242462971846128,1479.138333295,NBA_2002
682,Bob Sura,0.00306127308567669,-0.0275757818778068,-0.0245145087921301,1712.0799999548,NBA_2002
1548,Mark Blount,-0.0122342838463985,-0.0130693362294568,-0.0253036200758553,375.4783333236,NBA_2002
2226,Will Solomon,-0.0080572990918985,-0.0180049762377603,-0.0260622753296588,715.8483333147,NBA_2002
2228,Alton Ford,-0.00773606716108746,-0.0185150919194736,-0.026251159080561,385.3383333245,NBA_2002
2225,Tony Parker,0.0367300067674727,-0.0636247178617988,-0.0268947110943261,2154.671666626,NBA_2002
1609,Art Long,-0.013749090890888,-0.0142900119183801,-0.0280391028092681,916.0049999829,NBA_2002
281,Scott Williams,-0.0106431813924854,-0.0176833600493605,-0.0283265414418459,412.9566666592,NBA_2002
238,Tyrone Hill,-0.0383234682174464,0.00990372121127456,-0.0284197470061718,806.5366666519,NBA_2002
344,Dana Barros,-0.012588747798336,-0.015985111583755,-0.028573859382091,566.6716666571,NBA_2002
436,Juwan Howard,-0.0951774947261793,0.0665543716023143,-0.028623123123865,2554.1949999495,NBA_2002
2261,Kenny Satterfield,-0.0118929034462538,-0.0172767814328607,-0.0291696848791145,445.8499999894,NBA_2002
43,Chris Whitney,-0.0587906768725347,0.0293468619749215,-0.0294438148976132,2124.844999961,NBA_2002
1531,Marc Jackson,-0.00522433730986824,-0.0243054746334687,-0.029529811943337,436.8583333218,NBA_2002
948,Marcus Camby,-0.00970027028877793,-0.0200866274901044,-0.0297868977788823,1004.8283333152,NBA_2002
702,Voshon Lenard,-0.0182970866969441,-0.0115292456392211,-0.0298263323361652,1204.6366666394,NBA_2002
1732,Felipe Lopez,-0.0232107199097556,-0.00679211328363357,-0.0300028331933892,483.6966666522,NBA_2002
1720,Michael Doleac,-0.0492312198333695,0.0190613016049821,-0.0301699182283875,691.0799999874,NBA_2002
376,Eric Montross,0.00200796080478265,-0.033214775440497,-0.0312068146357144,616.1866666555,NBA_2002
271,Johnny Newman,-0.0362596751548657,0.00468290659537045,-0.0315767685594952,672.7549999859,NBA_2002
1715,Jason Williams,0.00681175559888842,-0.0391635542054432,-0.0323517986065547,2186.7066666263,NBA_2002
2370,Mengke Bateer,0.00724473503758689,-0.0397511895486335,-0.0325064545110466,366.1449999927,NBA_2002
2041,Etan Thomas,-0.0104938372759522,-0.0223041494973513,-0.0327979867733035,556.0666666525,NBA_2002
2053,Dalibor Bagaric,-0.0127477383626618,-0.0204069222629018,-0.0331546606255636,538.8583333205,NBA_2002
1023,Emanual Davis,-0.00702888850435385,-0.0262906779232878,-0.0333195664276416,742.9583333175,NBA_2002
339,Tom Gugliotta,0.0451749708932799,-0.0787745736428047,-0.0335996027495248,1063.846666649,NBA_2002
1504,Danny Fortson,-0.0366647864388557,0.00304278861972334,-0.0336219978191324,2168.3016666276,NBA_2002
1838,Tyrone Nesby,-0.0174936913958363,-0.0165396354096213,-0.0340333268054577,1428.5399999645,NBA_2002
2200,Pau Gasol,0.0196316902902204,-0.0537715287916198,-0.0341398385013994,2806.5533332816,NBA_2002
302,Mookie Blaylock,0.029601405726485,-0.0647571436851663,-0.0351557379586813,556.6883333177,NBA_2002
469,Jamal Mashburn,-0.00931469499263633,-0.0275705959898926,-0.0368852909825289,1583.6966666376,NBA_2002
2038,Joel Przybilla,-0.0191542167092073,-0.0188511689158013,-0.0380053856250085,1050.9433333193,NBA_2002
384,Calbert Cheaney,0.00382181933287367,-0.0420471946237079,-0.0382253752908342,1208.0266666412,NBA_2002
2198,Kwame Brown,0.00827642069397236,-0.0468627495183277,-0.0385863288243553,770.1633333156,NBA_2002
330,Danny Manning,-0.0356039171931857,-0.00302124768251809,-0.0386251648757038,472.4433333225,NBA_2002
133,David Wesley,-0.0305002915722615,-0.00853644104021045,-0.039036732612472,2444.0833332896,NBA_2002
248,George Lynch,0.0373319682543286,-0.0766849002609079,-0.0393529320065793,865.3149999815,NBA_2002
179,Bryant Stith,-0.0195314792240818,-0.020198920698528,-0.0397303999226097,579.9983333175,NBA_2002
358,Anfernee Hardaway,0.0401726253789824,-0.0813842996413113,-0.0412116742623289,2374.2366666213,NBA_2002
949,Shareef Abdur-Rahim,0.0228103528578755,-0.064227288821104,-0.0414169359632285,2951.5999999451,NBA_2002
2069,Hanno Mottola,-0.029504772593669,-0.0123945074444331,-0.041899280038102,1276.0316666385,NBA_2002
2212,Steven Hunter,-0.0218371211166292,-0.0204571511755165,-0.0422942722921457,438.8133333248,NBA_2002
1900,Quincy Lewis,-0.0176791561889317,-0.0246544946530288,-0.0423336508419605,465.3099999895,NBA_2002
1885,Lamar Odom,0.0207642747928445,-0.0631256805785436,-0.0423614057856991,926.3049999812,NBA_2002
258,Brian Grant,0.0725898900623879,-0.115170826327337,-0.0425809362649495,2202.761666624,NBA_2002
1802,Brad Miller,0.0190874689906548,-0.0624481825185369,-0.0433607135278822,2205.7866666286,NBA_2002
1751,Jahidi White,-0.0534104228245235,0.00989617507245229,-0.0435142477520712,1304.4183333142,NBA_2002
324,Anthony Peeler,-0.0680102642218745,0.023769118331441,-0.0442411458904334,1887.0299999497,NBA_2002
2032,Darius Miles,-0.0495043223762459,0.00403715697242877,-0.0454671654038171,2050.0449999484,NBA_2002
1908,Jumaine Jones,-0.111697316376893,0.0658200209885855,-0.0458772953883076,2001.5749999585,NBA_2002
42,Monty Williams,-0.00121493447364735,-0.0450903877463702,-0.0463053222200176,1200.0133333022,NBA_2002
2242,Terence Morris,-0.0607978288977893,0.0144428615471652,-0.0463549673506241,1038.226666646,NBA_2002
2240,Gilbert Arenas,-0.0275494053089366,-0.0197617696772417,-0.0473111749861782,1083.2266666463,NBA_2002
1853,Anthony Carter,0.00851297830775562,-0.0559670700598068,-0.0474540917520512,1007.5249999775,NBA_2002
697,Fred Hoiberg,-0.0110237003278516,-0.0371095015551362,-0.0481332018829878,1293.2866666362,NBA_2002
1952,Raja Bell,-0.00528565879911958,-0.0437518140918499,-0.0490374728909695,814.1166666433,NBA_2002
441,Lamond Murray,-0.0910349816652401,0.0418589676623517,-0.0491760140028885,2263.4216666269,NBA_2002
1729,Ricky Davis,-0.0528850487832575,0.00235667953764687,-0.0505283692456106,1823.4183332887,NBA_2002
1502,Adonal Foyle,0.0372498119633053,-0.0882549290981145,-0.0510051171348092,1414.519999974,NBA_2002
2224,Jamaal Tinsley,-0.0103614786431048,-0.0422516949199436,-0.0526131735630483,2385.0716666189,NBA_2002
1944,Eddie Robinson,-0.0298284005751952,-0.0231095978014309,-0.0529379983766261,607.0333333221,NBA_2002
1716,Larry Hughes,-0.05521350711073,0.00183985002680233,-0.0533736570839277,1983.4183332942,NBA_2002
397,Reggie Miller,-0.0662045392973305,0.0127551607811688,-0.0534493785161618,2826.4049999425,NBA_2002
383,Kendall Gill,0.0478519281101259,-0.103549058083957,-0.055697129973831,1355.569999973,NBA_2002
111,LaPhonso Ellis,0.050476002000687,-0.110264257111755,-0.0597882551110681,1666.0916666244,NBA_2002
2211,Troy Murphy,-0.00167033995467903,-0.0590620521886994,-0.0607323921433784,1329.1783332976,NBA_2002
916,Corie Blount,0.0217362848946592,-0.0841540911187358,-0.0624178062240766,1406.9216666289,NBA_2002
1934,Rodney Buford,-0.0470555597310541,-0.0161454331496654,-0.0632009928807195,1631.6749999614,NBA_2002
1960,Milt Palacio,-0.00592548721069588,-0.0576646575428248,-0.0635901447535206,756.5066666471,NBA_2002
1601,Rusty LaRue,-0.0315314388433522,-0.035518201965674,-0.0670496408090262,513.7683333197,NBA_2002
958,Vitaly Potapenko,-0.010488945774966,-0.0565788003843053,-0.0670677461592713,1299.0749999655,NBA_2002
2217,Brendan Haywood,-0.00108807659792822,-0.0670118414503474,-0.0680999180482756,1212.1149999713,NBA_2002
2033,Marcus Fizer,-0.0394624872413384,-0.0299937526200109,-0.0694562398613492,1875.096666626,NBA_2002
1882,Elton Brand,-0.129364738560146,0.058279739762951,-0.0710849987971948,2872.7649999474,NBA_2002
1886,Jonathan Bender,-0.0119784643338047,-0.0599903197298371,-0.0719687840636418,1558.5633332974,NBA_2002
1065,Erick Strickland,-0.0115425992226592,-0.0622771321562372,-0.0738197313788963,1588.0483332877,NBA_2002
763,Tony Massenburg,-0.0456467166105272,-0.0289636641031111,-0.0746103807136384,1193.5766666413,NBA_2002
2201,Eddy Curry,-0.0473065320381977,-0.0274807267944241,-0.0747872588326218,1034.3783333138,NBA_2002
3,Grant Long,0.00865569616903198,-0.0858335065419312,-0.0771778103728992,1761.8316666322,NBA_2002
950,Stephon Marbury,-0.00969549719642893,-0.0686868917925267,-0.0783823889889557,3098.8783332759,NBA_2002
1709,Michael Olowokandi,-0.0513965173123038,-0.02903528918518,-0.0804318064974838,2509.9966666242,NBA_2002
1985,Zendon Hamilton,-0.0586950913657806,-0.0243785556972922,-0.0830736470630728,542.1266666535,NBA_2002
1888,Richard Hamilton,-0.0715815396912622,-0.0136342822153282,-0.0852158219065904,2156.8333332884,NBA_2002
902,Bimbo Coles,-0.0412563503630699,-0.0446051277240056,-0.0858614780870755,593.108333317,NBA_2002
15,Eric Piatkowski,-0.0576186509116267,-0.0290534142233765,-0.0866720651350032,1638.4066666394,NBA_2002
1894,Corey Maggette,-0.069704853453509,-0.0172256161867337,-0.0869304696402426,1522.7583333055,NBA_2002
2239,Trenton Hassell,-0.0627482043823604,-0.0245811153762558,-0.0873293197586162,2106.6933332911,NBA_2002
1901,Dion Glover,-0.0381866800246814,-0.0501606062911224,-0.0883472863158038,1075.7299999774,NBA_2002
1731,Tyronn Lue,-0.0354893900340118,-0.0552412227513536,-0.0907306127853654,1403.57666663,NBA_2002
1500,Ron Mercer,0.0467940800471991,-0.138816089399665,-0.0920220093524658,1651.2133333,NBA_2002
21,Greg Anthony,-0.0293975638520332,-0.0647505181645522,-0.0941480820165854,1441.348333304,NBA_2002
2052,DeShawn Stevenson,-0.0512419505149671,-0.04320347743817,-0.0944454279531371,1034.8583333095,NBA_2002
976,Jeff McInnis,-0.0813302301968021,-0.0143058636098736,-0.0956360938066758,2904.9533332782,NBA_2002
1737,Nazr Mohammed,-0.0482136422185337,-0.0476891944363883,-0.095902836654922,2122.0299999635,NBA_2002
680,John Amaechi,-0.0229740836866966,-0.0731140431384269,-0.0960881268251235,502.001666654,NBA_2002
2042,Courtney Alexander,-0.0558693377190693,-0.0426238358013438,-0.0984931735204131,1272.1449999717,NBA_2002
1712,Antawn Jamison,-0.0961974462021306,-0.0035660887291991,-0.0997635349313297,2961.9483332754,NBA_2002
221,Clar. Weatherspoon,-0.0707211691464462,-0.0293305181261016,-0.100051687272548,1686.7916666353,NBA_2002
2036,Chris Mihm,-0.0358644457599376,-0.0642124919798214,-0.100076937739759,1606.9483333047,NBA_2002
363,Christian Laettner,-0.0408258880626111,-0.0597722482955408,-0.100598136358152,1421.6766666396,NBA_2002
2202,Jason Richardson,-0.0746559382493632,-0.027495501446308,-0.102151439695671,2514.8583332853,NBA_2002
956,Erick Dampier,-0.0684422351204365,-0.0390775255847246,-0.107519760705161,1709.6249999662,NBA_2002
1521,Jacque Vaughn,-0.0405259147838895,-0.068475034725825,-0.109000949509714,1728.2466666268,NBA_2002
84,Latrell Sprewell,-0.103102914022389,-0.0232159568844608,-0.12631887090685,3266.2716666067,NBA_2002
923,Donyell Marshall,-0.0562563245858797,-0.0753021226684638,-0.131558447254344,1695.723333296,NBA_2002
891,Charles Oakley,0.0127633581107542,-0.147220068703847,-0.134456710593093,1351.1533333087,NBA_2002
275,Allan Houston,-0.130314709328801,-0.0103273520250515,-0.140642061353852,2854.098333283,NBA_2002
703,Kurt Thomas,-0.0768207471278598,-0.0692354677056461,-0.146056214833506,2695.5566666208,NBA_2002
349,Mark Jackson,-0.144639630508804,-0.0332863599551688,-0.177925990463973,2342.1066666307,NBA_2002
1717,Dirk Nowitzki,0.0246151235016662,0.20700382282359,0.231618946325256,2924.7799999423,NBA_2003
714,Michael Finley,0.0178365303770576,0.185403654444973,0.20324018482203,2465.2749999522,NBA_2003
57,Doug Christie,0.127724791317819,0.0454088592458604,0.17313365056368,2673.3149999536,NBA_2003
722,Corliss Williamson,0.0889687563036866,0.0727445406433105,0.161713296946997,1954.8049999478,NBA_2003
959,Steve Nash,-0.0232664606452269,0.180517685850155,0.157251225204928,2645.1849999487,NBA_2003
304,John Stockton,0.0240582439324264,0.131982870182991,0.156041114115417,2230.4483332922,NBA_2003
467,Jason Kidd,0.134885482796012,0.020417619744127,0.155303102540139,2935.4883332762,NBA_2003
731,Greg Ostertag,0.0942763051498126,0.060146929134633,0.154423234284446,1880.504999967,NBA_2003
468,Jon Barry,0.0833477133374167,0.0684578317117456,0.151805545049162,1359.8766666289,NBA_2003
1112,Ben Wallace,0.148542823669117,-0.0057936420721822,0.142749181596935,2804.8949999439,NBA_2003
965,Derek Fisher,-0.0245151926266672,0.150613280304671,0.126098087678003,2769.6683332822,NBA_2003
406,Shaquille ONeal,-0.0370443734767218,0.1626558205314,0.125611447054678,2483.5749999555,NBA_2003
1723,Matt Harpring,0.0120920573944766,0.113175548128726,0.125267605523202,2517.2299999482,NBA_2003
