season,season_name,team_id,team_abbr,team_city,team_name,person_id,first_name,last_name,full_name,possession,oapm,oapm_error,dapm,dapm_error,apm,apm_error,ospm,dspm,spm
2006-07,NBA_2007,1610612737,ATL,Atlanta,Hawks,2207,Joe,Johnson,Joe Johnson,8827,1.041929859,1.08302291,-1.592861002,1.085401036,-0.550931143,1.534480824,1.315876279,-1.648002015,-0.332125736
2016-17,NBA_2017,1610612739,CLE,Cleveland,Cavaliers,2210,Richard,Jefferson,Richard Jefferson,6552,-1.57894210138005,0.845705539706048,-0.232709007931656,0.844500701539786,-1.81165110931171,1.19975394370517,,,
2009-10,NBA_2010,1610612759,SAS,San Antonio,Spurs,2210,Richard,Jefferson,Richard Jefferson,9410,-0.074416208,1.069879065,0.854699581,1.070001738,0.780283374,1.528501112,-0.104642603,-0.044170043,-0.148812646
2006-07,NBA_2007,1610612751,NJN,New Jersey,Nets,2210,Richard,Jefferson,Richard Jefferson,7521,1.040802869,1.05045781,-1.37004832,1.048868482,-0.329245451,1.494048106,1.006134303,-0.719593353,0.28654095
2001-02,NBA_2002,1610612740,CHH,Charlotte,Hornets,2213,Kirk,Haston,Kirk Haston,320,-1.63531461640277,0.17044108871557,-0.0500470325406093,0.170810820329508,-1.68536164894338,0.241301842769872,-1.6402627712433,-0.0304529615198123,-1.67071573276311
2005-06,NBA_2006,1610612741,CHI,Chicago,Bulls,2550,Kirk,Hinrich,Kirk Hinrich,11445,0.340128029,1.106904309,-0.271448591,1.106729416,0.068679437,1.593016193,0.659397735,-0.125783973,0.533613762
2003-04,NBA_2004,1610612741,CHI,Chicago,Bulls,2550,Kirk,Hinrich,Kirk Hinrich,10393,1.60764028948622,1.06691590558856,-0.182352913603391,1.06667795606659,1.42528737588283,1.53447873984619,0.265924115085494,-0.132356682667074,0.13356743241842
2004-05,NBA_2005,1610612750,MIN,Minnesota,Timberwolves,2569,Ndudi,Ebi,Ndudi Ebi,198,-0.896209349,0.168023555,0.57188511,0.168020897,-0.32432424,0.23761992,-0.904582847,0.571392959,-0.333189888
2013-14,NBA_2014,1610612737,ATL,Atlanta,Hawks,2594,Kyle,Korver,Kyle Korver,9509,1.61590930247892,1.10104733580235,0.665253191900136,1.09837691401546,2.28116249437905,1.55644002594707,,,
2016-17,NBA_2017,1610612739,CLE,Cleveland,Cavaliers,2594,Kyle,Korver,Kyle Korver,7199,-0.412875947918984,1.01848501566738,-1.44787092454585,1.01439745960415,-1.86074687246483,1.43764371915108,,,
2018-19,NBA_2019,1610612739,CLE,Cleveland,Cavaliers,2594,Kyle,Korver,Kyle Korver,5438,0.447686558305367,0.268472787469382,-0.329148736278667,0.268228053038351,0.118537822026701,0.37959742712465,,,
2018-19,NBA_2019,1610612762,UTA,Utah,Jazz,2594,Kyle,Korver,Kyle Korver,5438,0.447686558305367,0.268472787469382,-0.329148736278667,0.268228053038351,0.118537822026701,0.37959742712465,,,
2015-16,NBA_2016,1610612737,ATL,Atlanta,Hawks,2594,Kyle,Korver,Kyle Korver,10602,1.36199791760442,1.19343606392647,1.72177866449455,1.19292491011387,3.08377658209897,1.68928308085831,,,
2009-10,NBA_2010,1610612762,UTA,Utah,Jazz,2594,Kyle,Korver,Kyle Korver,3751,0.90423562,0.712164835,-0.255907447,0.712101055,0.648328172,1.007477149,0.635224619,-0.326206215,0.309018404
2007-08,NBA_2008,1610612755,PHI,Philadelphia,76ers,2594,Kyle,Korver,Kyle Korver,6681,0.510512804,0.924887011,0.082645452,0.922077409,0.593158256,1.30894186,0.668862638,-0.332414536,0.336448102
2004-05,NBA_2005,1610612756,PHX,Phoenix,Suns,2657,Yuta,Tabuse,Yuta Tabuse,79,-0.863396496,0.159659314,-0.615715172,0.159659673,-1.479111668,0.225793063,-0.862895748,-0.616027669,-1.478923417
